ts,open,high,low,close,volume,provenance,sha256
1789056000,0.49,0.5,0.48,0.5,440.81,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789059600,0.47,0.47,0.47,0.47,30.77,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789066800,0.44,0.44,0.44,0.44,30.77,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789070400,0.44,0.45,0.44,0.45,434.11,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789074000,0.46,0.46,0.46,0.46,159.18,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789102800,0.39,0.39,0.39,0.39,180.0,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789110000,0.42,0.42,0.42,0.42,180.0,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789117200,0.42,0.42,0.42,0.42,2.93,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789138800,0.51,0.51,0.51,0.51,9.47,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789153200,0.45,0.45,0.45,0.45,17.62,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789156800,0.48,0.48,0.48,0.48,17.62,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789160400,0.47,0.47,0.47,0.47,20.51,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789192800,0.49,0.49,0.49,0.49,0.87,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789228800,0.49,0.49,0.49,0.49,5.0,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789250400,0.49,0.49,0.49,0.49,19.7,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789261200,0.49,0.49,0.49,0.49,9.85,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789304400,0.44,0.44,0.44,0.44,14.82,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789315200,0.5,0.5,0.5,0.5,1.81,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789318800,0.5,0.5,0.5,0.5,1.81,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789333200,0.48,0.48,0.48,0.48,15.0,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789336800,0.48,0.48,0.48,0.48,15.01,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789340400,0.43,0.43,0.43,0.43,35.01,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789347600,0.43,0.43,0.43,0.43,8.81,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789351200,0.43,0.43,0.43,0.43,1.64,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789365600,0.44,0.44,0.44,0.44,5.0,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789376400,0.42,0.42,0.42,0.42,20.81,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789380000,0.38,0.38,0.38,0.38,0.73,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789390800,0.33,0.33,0.33,0.33,2.89,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789437600,0.35,0.35,0.35,0.35,100.0,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789462800,0.35,0.35,0.35,0.35,1.47,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789531200,0.36,0.36,0.36,0.36,27.28,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789588800,0.3,0.34,0.3,0.32,670.73,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789603200,0.3,0.3,0.29,0.29,1.31,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789617600,0.31,0.36,0.31,0.36,8.37,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789624800,0.37,0.37,0.37,0.37,12.79,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789671600,0.48,0.48,0.45,0.45,22.01,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789675200,0.46,0.46,0.46,0.46,20.0,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789689600,0.44,0.44,0.44,0.44,2.89,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789693200,0.46,0.46,0.46,0.46,9.34,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789711200,0.46,0.46,0.46,0.46,24.66,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789714800,0.51,0.51,0.51,0.51,10.0,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789722000,0.57,0.57,0.57,0.57,8.45,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789736400,0.52,0.52,0.52,0.52,14.25,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789740000,0.49,0.49,0.49,0.49,109.4,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789750800,0.54,0.58,0.54,0.58,422.4,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789754400,0.57,0.57,0.56,0.56,86.66,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789765200,0.53,0.56,0.53,0.55,14.0,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789772400,0.56,0.57,0.52,0.52,89.67,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789783200,0.55,0.55,0.52,0.52,3.52,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789790400,0.53,0.53,0.53,0.53,5.48,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789797600,0.51,0.51,0.49,0.49,13.99,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789815600,0.54,0.54,0.54,0.54,8.96,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789819200,0.54,0.55,0.54,0.55,177.51,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789826400,0.54,0.55,0.54,0.55,26.59,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789833600,0.54,0.55,0.5,0.55,51.66,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789840800,0.53,0.53,0.5,0.5,4.42,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789844400,0.54,0.54,0.49,0.53,14.46,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789848000,0.53,0.53,0.5,0.53,76.5,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789851600,0.53,0.53,0.53,0.53,16.43,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789858800,0.53,0.53,0.49,0.49,32.86,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789866000,0.52,0.52,0.52,0.52,9.3,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789869600,0.48,0.48,0.48,0.48,1.77,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789873200,0.53,0.53,0.53,0.53,18.26,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789891200,0.52,0.52,0.52,0.52,18.6,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789905600,0.52,0.52,0.52,0.52,2.88,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789909200,0.5,0.5,0.5,0.5,2.88,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789920000,0.52,0.52,0.52,0.52,18.6,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789945200,0.53,0.53,0.53,0.53,3.65,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
